Date,Sample_name,Run,ID,Row,Int,par49,d47,d47_SE,D47_Raw,D47_SD,D47_final,Final_d18O,Final_d13C,OUTLIER,Specimen,Species,Sample_nr,Datetime,Sample_or_Standard,Sample_or_Standard2,D47_offset_corr_strict,D47_offset_N_strict,D47_accepted,D47_corrETF_strict,D47_acc,Instrument,D47_sd_ext,d18O_sd_ext,d13C_sd_ext,mineral,temp_strict,d18Ow_strict,Sample_nr2,Dist,ShellChron_Age,ShellChron_DOY,ShellChron_DOY_err,month_score,month,Day_offset,ShellChron_DOY_rotated,Rotated month
44379.05486,SG-126-24,481,NW,15,12236.568,0.168943293,19.71402446,0.02233955,-0.15473316,0.140244194,0.60897,2.110993439,1.31646685,FALSE,SG126,Angulus benedeni,24,44379.05486,Sample,Sample,NA,no_STD,NA,NA,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,NA,NA,24,15.14,1134.238652,39.23865165,21.32507902,2,February,5,44.23865165,2
44379.10417,SG-126-38,481,NW,17,14127.684,0.139666712,19.93337208,0.016873028,-0.149116603,0.106200608,0.62853,2.490033122,1.128186402,FALSE,SG126,Angulus benedeni,38,44379.10417,Sample,Sample,0.650524927,17,NA,0.641913835,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,11.4577831,2.010222764,38,21.89,1735.846011,275.8460114,27.81311401,10,October,5,280.8460114,10
44379.17014,SG-126-25,481,NW,20,18860.559,0.078849686,19.1159753,0.015393389,-0.162898256,0.095499446,0.6232,1.578803512,1.270823434,FALSE,SG126,Angulus benedeni,25,44379.17014,Sample,Sample,0.633670557,24,NA,0.625477077,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,16.35366707,2.172518611,25,15.79,1205.252465,110.2524653,15.53221064,4,April,5,115.2524653,4
44379.23333,SG-126-19,481,NW,23,17577.576,0.050165201,17.67534071,0.019567115,-0.114611,0.118683389,0.67857,1.060746106,0.300929044,FALSE,SG126,Angulus benedeni,19,44379.23333,Sample,Sample,0.682212389,33,NA,0.672490761,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,2.974738492,-1.363853836,19,13.03,880.2693656,150.2693656,17.22117742,6,June,5,155.2693656,6
44379.32361,SG-126-29,481,NW,27,19046.947,0.059944846,18.49027854,0.020190777,-0.169341962,0.1231697,0.63457,1.636913643,0.559542561,FALSE,SG126,Angulus benedeni,29,44379.32361,Sample,Sample,0.62737941,25,NA,0.618746142,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,18.43277019,2.675827098,29,17.84,1473.431952,13.43195167,17.31102729,1,January,5,18.43195167,1
44386.01528,SG-126-40,485,NW,18,19517.439,0.112274511,17.2797455,0.018775534,-0.147603069,0.109409222,0.73751,0.90766035,0.312485706,FALSE,SG126,Angulus benedeni,40,44386.01528,Sample,Sample,0.641158999,26,NA,0.634299434,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,13.69471288,0.922972487,40,23.03,2116.101996,291.1019959,43.3081651,10,October,5,296.1019959,10
44386.15972,SG-126-26,485,NW,24,17011.866,0.146846643,18.59556906,0.015540515,-0.129691478,0.089039827,0.75621,1.119822407,1.381068868,FALSE,SG126,Angulus benedeni,26,44386.15972,Sample,Sample,0.66796481,39,NA,0.660149777,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,6.30631917,-0.527190771,26,16.13,1222.680258,127.680258,20.34038546,5,May,5,132.680258,5
44386.26944,SG-126-30,485,NW,29,17099.202,0.110810429,19.78628784,0.020548141,-0.1370802,0.1262414,0.58677,2.816515506,0.876833464,FALSE,SG126,Angulus benedeni,30,44386.26944,Sample,Sample,0.664063892,37,NA,0.657429803,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,7.056961685,1.339764308,30,18.23,1436.59803,341.5980298,30.39972873,12,December,5,346.5980298,12
44386.29375,SG-126-35,485,NW,30,17675.322,0.114406165,18.1893522,0.017392417,-0.142678356,0.110959029,0.58112,1.442345642,0.630696369,FALSE,SG126,Angulus benedeni,35,44386.29375,Sample,Sample,0.654229611,34,NA,0.647791664,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,9.766361725,0.584002434,35,20.46,1731.121139,271.1211386,21.885519,10,October,5,276.1211386,10
44386.36528,SG-126-37,485,NW,33,14294.145,0.15808459,18.20409978,0.02194521,-0.098987341,0.13147483,0.6257,1.153841686,0.80785701,FALSE,SG126,Angulus benedeni,37,44386.36528,Sample,Sample,0.700311434,15,NA,0.692321456,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,-2.137835762,-2.50046373,37,21.64,1734.7522,274.7521999,27.63183222,10,October,5,279.7521999,10
44386.40069,SG-126-42,485,NW,35,11832.882,0.170921787,18.79500604,0.021526139,-0.183297984,0.123635887,0.5384,1.473119732,1.160003997,FALSE,SG126,Angulus benedeni,42,44386.40069,Sample,Sample,NA,no_STD,NA,NA,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,NA,NA,42,23.61,2136.522833,311.5228328,34.11322787,11,November,5,316.5228328,11
44386.42778,SG-126-36,485,NW,36,15519.978,0.123061408,18.24096,0.024119839,-0.098638202,0.135312173,0.62606,1.836543521,0.126102919,FALSE,SG126,Angulus benedeni,36,44386.42778,Sample,Sample,0.690475521,22,NA,0.682959393,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,0.240123069,-1.242473336,36,21.02,1721.449331,261.4493311,29.28243472,9,September,5,266.4493311,9
44386.46319,SG-126-17,485,NW,38,12400.971,0.0919432,19.49982467,0.020326363,-0.194128643,0.118230745,0.52718,2.496437913,0.818385423,FALSE,SG126,Angulus benedeni,17,44386.46319,Sample,Sample,NA,no_STD,NA,NA,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,NA,NA,17,12.4,743.9723595,13.97235947,17.5145904,1,January,5,18.97235947,1
44386.53542,SG-126-28,485,NW,41,13736.236,0.105840548,17.48290293,0.021504908,-0.131448685,0.136682547,0.59196,0.372945655,0.897931476,FALSE,SG126,Angulus benedeni,28,44386.53542,Sample,Sample,0.677180388,10,NA,0.669380653,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,3.803103719,-1.855068042,28,17.36,1222.503966,127.5039661,21.80230239,5,May,5,132.5039661,5
44386.55903,SG-126-21,485,NW,42,15664.083,0.106754997,18.06224466,0.017267629,-0.133051198,0.10100404,0.59045,0.767630382,1.073267053,FALSE,SG126,Angulus benedeni,21,44386.55903,Sample,Sample,0.659924856,24,NA,0.6525228,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,8.426605969,-0.393287427,21,13.87,935.9058452,205.9058452,28.31282774,7,July,5,210.9058452,7
44398.46389,SG-126-24,489,NW,27,13506.45,0.124224628,19.39527745,0.028089534,-0.07260386,0.159482177,0.61135,1.833002389,1.208628205,FALSE,SG126,Angulus benedeni,24,44398.46389,Sample,Sample,0.748469556,5,NA,0.740383597,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,-13.43850265,-4.709132747,24,15.14,1134.238652,39.23865165,21.32507902,2,February,5,44.23865165,2
44398.68333,SG-126-32,489,NW,35,18261.751,0.069702191,18.61234208,0.021542541,-0.13933159,0.099964103,0.64097,1.357295457,0.974949925,FALSE,SG126,Angulus benedeni,32,44398.68333,Sample,Sample,0.663394205,37,NA,0.656574252,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,7.2943252,-0.062850982,32,19.27,1576.553498,116.5534983,31.8317604,4,April,5,121.5534983,4
44398.71181,SG-126-35,489,NW,36,20167.273,0.065191321,18.603897,0.015333029,-0.102486241,0.089898311,0.67879,1.60993651,0.662067869,FALSE,SG126,Angulus benedeni,35,44398.71181,Sample,Sample,0.69701139,31,NA,0.689598101,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,-1.452513327,-1.878553592,35,20.46,1731.121139,271.1211386,21.885519,10,October,5,276.1211386,10
44398.79028,SG-126-30,489,NW,39,16706.479,0.125439783,19.27110608,0.017642101,-0.133645109,0.09125085,0.6959,2.249486443,0.743971978,FALSE,SG126,Angulus benedeni,30,44398.79028,Sample,Sample,0.674677072,38,NA,0.667207452,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,4.386371796,0.154121356,30,18.23,1436.59803,341.5980298,30.39972873,12,December,5,346.5980298,12
44398.87292,SG-126-31,489,NW,42,17740.935,0.076714099,19.71986095,0.014548539,-0.171420943,0.09115258,0.67617,2.374660094,1.097855748,FALSE,SG126,Angulus benedeni,31,44398.87292,Sample,Sample,0.637854923,46,NA,0.630912742,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,14.7067335,2.611531819,31,18.8,1452.15051,357.1505103,29.09241172,12,December,5,362.1505103,12
44575.09097,SG127-14,192,NdW,12,27412.461,0.000359971,17.17274479,0.012105518,-0.158351433,0.077170282,0.69,0.97969921,-0.344613769,FALSE,SG127,Angulus benedeni,14,44575.09097,Sample,Sample,NA,no_STD,NA,NA,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,NA,NA,14,18.91,240.2100664,240.2100664,39.77240181,7,July,323,198.2100664,7
44575.17292,SG127-15,192,NdW,15,24821.519,0.000544868,18.37749988,0.013580322,-0.193149641,0.081799486,0.65334,1.096567441,0.785254649,FALSE,SG127,Angulus benedeni,15,44575.17292,Sample,Sample,NA,no_STD,NA,NA,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,NA,NA,15,20.05,251.7456193,251.7456193,38.62819127,7,July,323,209.7456193,7
44575.22986,SG127-19,192,NdW,17,25735.48,0.000205869,19.48329494,0.012693807,-0.123841999,0.075894355,0.72383,1.956622965,0.94190666,FALSE,SG127,Angulus benedeni,19,44575.22986,Sample,Sample,NA,no_STD,NA,NA,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,NA,NA,19,22.2,73.55663133,73.55663133,46.75859588,2,February,323,31.55663133,2
44575.34236,SG127-15,192,NdW,21,22881.765,0.000568928,17.53762898,0.017242872,-0.157104229,0.107946339,0.69004,1.074293049,-0.105069921,FALSE,SG127,Angulus benedeni,15,44575.34236,Sample,Sample,0.668532561,5,NA,0.653628426,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,8.116250888,-0.157626448,15,20.05,251.7456193,251.7456193,38.62819127,7,July,323,209.7456193,7
44575.50972,SG127-19,192,NdW,27,26384.049,0.000451926,19.39834619,0.01405542,-0.15519354,0.084064727,0.69219,1.840137089,0.933126307,FALSE,SG127,Angulus benedeni,19,44575.50972,Sample,Sample,NA,no_STD,NA,NA,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,NA,NA,19,22.2,73.55663133,73.55663133,46.75859588,2,February,323,31.55663133,2
44575.59514,SG127-15,192,NdW,30,28175.521,0.000601402,17.69279093,0.017284937,-0.155873474,0.101359968,0.69156,1.181911069,-0.051820023,FALSE,SG127,Angulus benedeni,15,44575.59514,Sample,Sample,NA,no_STD,NA,NA,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,NA,NA,15,20.05,251.7456193,251.7456193,38.62819127,7,July,323,209.7456193,7
44575.65,SG127-20,192,NdW,32,24082.532,0.000789297,18.18207318,0.015351391,-0.18451314,0.08520021,0.66239,1.077755587,0.575280644,FALSE,SG127,Angulus benedeni,20,44575.65,Sample,Sample,NA,no_STD,NA,NA,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,NA,NA,20,23.01,146.6697806,146.6697806,18.27762575,4,April,323,104.6697806,4
44575.73472,SG127-8,192,NdW,35,23088.933,0.000713697,17.73937586,0.018161857,-0.145185578,0.104230434,0.70191,0.772053767,0.396778126,FALSE,SG127,Angulus benedeni,8,44575.73472,Sample,Sample,0.675250658,6,NA,0.662801871,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,5.580188444,-1.042304863,8,15.8,237.5809906,237.5809906,46.76962772,7,July,323,195.5809906,7
44575.7625,SG127-20,192,NdW,36,28289.581,0.000932199,18.15326988,0.015263261,-0.202903426,0.082569034,0.64366,1.04493341,0.59027812,FALSE,SG127,Angulus benedeni,20,44575.7625,Sample,Sample,NA,no_STD,NA,NA,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,NA,NA,20,23.01,146.6697806,146.6697806,18.27762575,4,April,323,104.6697806,4
44575.81944,SG127-18,192,NdW,38,27933.589,0.00111342,20.17831917,0.01501859,-0.162312195,0.081567075,0.6846,2.490224263,1.085301607,FALSE,SG127,Angulus benedeni,18,44575.81944,Sample,Sample,NA,no_STD,NA,NA,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,NA,NA,18,21.34,76.44732619,76.44732619,35.30627562,2,February,323,34.44732619,2
44575.93125,SG127-14,192,NdW,42,28425.655,0.000433629,17.36902987,0.013591864,-0.138515218,0.082122727,0.70887,1.057596509,-0.274785168,FALSE,SG127,Angulus benedeni,14,44575.93125,Sample,Sample,NA,no_STD,NA,NA,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,NA,NA,14,18.91,240.2100664,240.2100664,39.77240181,7,July,323,198.2100664,7
44620.58542,SG127-22,213,BG,5,10934.415,0.001981416,18.42780098,0.019629973,-0.159749563,0.121179275,0.66359,0.877739339,0.915763482,FALSE,SG127,Angulus benedeni,22,44620.58542,Sample,Sample,NA,no_STD,NA,NA,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,NA,NA,22,23.47,174.5199904,174.5199904,16.93703671,5,May,323,132.5199904,5
44620.61667,SG127-30,213,BG,6,14933.462,0.001355406,18.04155924,0.018767041,-0.172617974,0.11104671,0.65112,1.001058029,0.399745097,FALSE,SG127,Angulus benedeni,30,44620.61667,Sample,Sample,0.654501652,45,NA,0.650174198,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,9.08929486,-0.009797513,30,27.07,134.8592564,134.8592564,NA,4,April,323,92.8592564,4
44620.64583,SG127-28,213,BG,7,10035.561,0.001343515,18.09363308,0.027014133,-0.104867785,0.158818072,0.71755,0.830173117,0.562565709,FALSE,SG127,Angulus benedeni,28,44620.64583,Sample,Sample,NA,no_STD,NA,NA,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,NA,NA,28,25.83,216.2905956,216.2905956,44.81082849,6,June,323,174.2905956,6
44620.67569,SG127-27,213,BG,8,15626.713,0.001700093,19.13139373,0.020010256,-0.21340567,0.124765494,0.61128,2.139252916,0.352053431,FALSE,SG127,Angulus benedeni,27,44620.67569,Sample,Sample,0.616583946,47,NA,0.613570266,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,20.06235824,3.523499392,27,24.89,72.79064719,72.79064719,77.4963025,2,February,323,30.79064719,2
44620.76736,SG127-26,213,BG,11,15373.006,0.001971196,20.04618816,0.020880366,-0.187284802,0.114836234,0.63695,2.514362002,0.87970158,FALSE,SG127,Angulus benedeni,26,44620.76736,Sample,Sample,0.641048902,53,NA,0.637210994,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,12.83315243,2.339875074,26,24.78,229.5009076,229.5009076,77.41259113,7,July,323,187.5009076,7
44620.79653,SG127-24,213,BG,12,12477.329,0.002101764,18.82703303,0.026883508,-0.158763325,0.135708347,0.66482,1.15920141,1.037760066,FALSE,SG127,Angulus benedeni,24,44620.79653,Sample,Sample,0.6763814,6,NA,0.671527882,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,3.230402634,-1.205309388,24,23.88,180.9860295,180.9860295,24.03316693,5,May,323,138.9860295,5
44620.88403,SG127-20,213,BG,15,12791.269,0.002276145,18.31779096,0.020716178,-0.135326576,0.125865343,0.68773,1.09007937,0.528968347,FALSE,SG127,Angulus benedeni,20,44620.88403,Sample,Sample,0.687410105,8,NA,0.682221233,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,0.430288333,-1.940891797,20,23.01,146.6697806,146.6697806,18.27762575,4,April,323,104.6697806,4
44620.91528,SG127-24+25,213,BG,16,14813.992,0.001849059,19.40323475,0.017178302,-0.209474164,0.102286394,0.6153,1.741113397,1.036849424,FALSE,SG127,Angulus benedeni,24;25,44620.91528,Sample,Sample,0.616409953,43,NA,0.613273436,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,20.15664343,3.144638628,24.5,24.12,190.2452007,190.2452007,37.13898136,5,May,323,148.2452007,5
44620.94375,SG127-4+5+8,213,BG,17,10683.156,0.001558591,19.56964142,0.02447497,-0.140478936,0.111090574,0.68292,2.004351387,0.856213391,FALSE,SG127,Angulus benedeni,4;5;8,44620.94375,Sample,Sample,NA,no_STD,NA,NA,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,NA,NA,5.666666667,14.39,218.6360287,218.6360287,64.97833023,6,June,323,176.6360287,6
44621.03264,SG127-26,213,BG,20,14096.327,0.002345356,19.79962416,0.030726573,-0.229370455,0.135118401,0.59582,2.289671675,0.875187219,FALSE,SG127,Angulus benedeni,26,44621.03264,Sample,Sample,0.597565148,27,NA,0.595317098,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,26.03517495,4.906980627,26,24.78,229.5009076,229.5009076,77.41259113,7,July,323,187.5009076,7
44621.09236,SG127-14+16,213,BG,22,15008.722,0.002048797,17.94746637,0.023434571,-0.152602749,0.098051614,0.67095,1.132090827,0.145317356,FALSE,SG127,Angulus benedeni,14;16,44621.09236,Sample,Sample,0.674476135,47,NA,0.669675728,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,3.724191353,-1.116147709,15,20.05,251.7456193,251.7456193,38.62819127,7,July,323,209.7456193,7
44621.12222,SG127-28,213,BG,23,14706.678,0.003059027,18.04027423,0.026128792,-0.164227383,0.126205944,0.65957,0.787250807,0.615037415,FALSE,SG127,Angulus benedeni,28,44621.12222,Sample,Sample,0.661279618,41,NA,0.656809898,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,7.228887688,-0.647082397,28,25.83,216.2905956,216.2905956,44.81082849,6,June,323,174.2905956,6
44621.21319,SG127-24,213,BG,26,11793.013,0.003224573,18.85679015,0.021084039,-0.139919903,0.127579085,0.68308,1.117035525,1.038673177,FALSE,SG127,Angulus benedeni,24,44621.21319,Sample,Sample,NA,no_STD,NA,NA,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,NA,NA,24,23.88,180.9860295,180.9860295,24.03316693,5,May,323,138.9860295,5
44621.24236,SG127-28,213,BG,27,12944.238,0.001554264,18.03574996,0.024848195,-0.158217008,0.131553114,0.66537,0.743016109,0.642674852,FALSE,SG127,Angulus benedeni,28,44621.24236,Sample,Sample,0.667411855,7,NA,0.662561575,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,5.645747184,-1.056095112,28,25.83,216.2905956,216.2905956,44.81082849,6,June,323,174.2905956,6
44361.97153,SG-127-30,471,NW,11,16342.989,0.099371237,17.1731287,0.023320731,-0.205479231,0.129769166,0.63694,0.920925409,0.369060624,FALSE,SG127,Angulus benedeni,30,44361.97153,Sample,Sample,0.602851029,29,NA,0.596674216,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,25.57848453,3.442208755,30,27.07,134.8592564,134.8592564,NA,4,April,323,92.8592564,4
44362.06458,SG-127-29,471,NW,15,15942.606,0.079406968,18.33607388,0.018132013,-0.217155599,0.105475937,0.59914,2.051901415,0.338161687,FALSE,SG127,Angulus benedeni,29,44362.06458,Sample,Sample,0.597583996,24,NA,0.591647318,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,27.28067908,4.919624094,29,26.19,285.0582122,285.0582122,NA,8,August,323,243.0582122,8
44372.80764,SG-127-8,478,NW,8,17281.525,0.136269191,17.51781118,0.024142123,-0.155753034,0.134136623,0.64599,0.915558735,0.377390428,FALSE,SG127,Angulus benedeni,8,44372.80764,Sample,Sample,0.640365745,39,NA,0.631991792,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,14.38312696,1.081513487,8,15.8,237.5809906,237.5809906,46.76962772,7,July,323,195.5809906,7
44372.88125,SG-127-16,478,NW,11,19177.55,0.07098024,18.10765217,0.018526997,-0.130674763,0.108060596,0.7132,1.100327274,0.736962649,FALSE,SG127,Angulus benedeni,16,44372.88125,Sample,Sample,0.654400459,29,NA,0.645378302,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,10.45718141,0.397560264,16,20.33,243.9356962,243.9356962,37.63273293,7,July,323,201.9356962,7
44372.96806,SG-127-7,478,NW,15,15472.716,0.076770152,19.0892848,0.023913883,-0.19017102,0.141650946,0.66771,2.361241984,0.47091484,FALSE,SG127,Angulus benedeni,7,44372.96806,Sample,Sample,0.609152799,32,NA,0.600632786,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,24.25821916,4.616946626,7,14.89,130.0585733,130.0585733,71.31986402,3,March,323,88.0585733,3
44373.01875,SG-127-20,478,NW,17,16286.551,0.07688066,17.92565091,0.023551727,-0.198746333,0.138802116,0.61271,1.137785641,0.575036619,FALSE,SG127,Angulus benedeni,20,44373.01875,Sample,Sample,0.602981456,42,NA,0.594841008,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,26.19588355,3.784562072,20,23.01,146.6697806,146.6697806,18.27762575,4,April,323,104.6697806,4
44373.04167,SG-127-12,478,NW,18,19916.366,0.063230487,17.2510349,0.016389422,-0.162659958,0.103949905,0.6491,0.689395893,0.300047762,FALSE,SG127,Angulus benedeni,12,44373.04167,Sample,Sample,0.620483063,28,NA,0.611938146,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,20.58191318,2.180637105,12,17.86,241.5537848,241.5537848,32.80481742,7,July,323,199.5537848,7
44373.08958,SG-127-21,478,NW,20,19379.508,0.054925962,17.46098325,0.015779071,-0.164165625,0.089539323,0.63125,0.681204622,0.525755855,FALSE,SG127,Angulus benedeni,21,44373.08958,Sample,Sample,0.617734192,28,NA,0.608889449,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,21.55985253,2.376583232,21,23.14,164.1731827,164.1731827,19.77398778,5,May,323,122.1731827,5
44373.16319,SG-127-10,478,NW,23,17653.237,0.062595059,18.64391376,0.01877544,-0.163449663,0.106952505,0.61754,2.182091785,0.13789799,FALSE,SG127,Angulus benedeni,10,44373.16319,Sample,Sample,0.633581526,36,NA,0.624841006,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,16.54824124,2.818110841,10,16.74,125.3559698,125.3559698,47.59484188,3,March,323,83.3559698,3
44373.18611,SG-127-14,478,NW,24,18934.032,0.037798469,16.84570942,0.018170772,-0.186692365,0.101552626,0.59378,0.924946324,-0.344110553,FALSE,SG127,Angulus benedeni,14,44373.18611,Sample,Sample,0.602756995,25,NA,0.595148912,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,26.09191809,3.550159409,14,18.91,240.2100664,240.2100664,39.77240181,7,July,323,198.2100664,7
44373.2375,SG-127-24,478,NW,26,18105.048,0.050108602,18.39681727,0.015792559,-0.129657559,0.088949604,0.6752,1.068946281,1.01922764,FALSE,SG127,Angulus benedeni,24,44373.2375,Sample,Sample,0.663548774,33,NA,0.654028455,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,8.00421305,-0.188506696,24,23.88,180.9860295,180.9860295,24.03316693,5,May,323,138.9860295,5
44373.26111,SG-127-28,478,NW,27,20003.111,0.035154187,17.40433746,0.017348374,-0.159769082,0.107133021,0.6444,0.711675082,0.430064866,FALSE,SG127,Angulus benedeni,28,44373.26111,Sample,Sample,0.623696361,27,NA,0.615251497,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,19.53004192,1.981883549,28,25.83,216.2905956,216.2905956,44.81082849,6,June,323,174.2905956,6
44373.30903,SG-127-17,478,NW,29,17797.382,0.061864517,19.52367734,0.019924172,-0.138049085,0.114652653,0.68615,2.630809364,0.541317029,FALSE,SG127,Angulus benedeni,17,44373.30903,Sample,Sample,0.66062985,32,NA,0.651094355,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,8.829103446,1.559268381,17,20.76,204.5237674,204.5237674,65.47805773,6,June,323,162.5237674,6
